# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

168.232 3.01265 0.0118934 -56.0141 0 20 0 0 -57.6303  -56.0147 0 19.8875 0 0 -57.6417  -0.00198273 0 0.021903 0 0 -0.000587016  0.00261337 0 0.0906092 0 0 0.0119817  0 0 0 0 0 0  
168.327 3.01378 0.0124754 -56.1806 0 20 0 0 -57.4789  -56.1835 0 19.8816 0 0 -57.4957  -0.00334271 0 0.0238436 0 0 -0.000418965  0.00626283 0 0.0945257 0 0 0.0172441  0 0 0 0 0 0  
168.421 3.015 0.0133444 -56.3139 0 20 0 0 -57.4641  -56.3163 0 19.8725 0 0 -57.4801  -0.00573163 0 0.024918 0 0 -0.00090325  0.00811351 0 0.102599 0 0 0.0168835  0 0 0 0 0 0  
168.515 3.01626 0.0132494 -56.3402 0 20 0 0 -57.3994  -56.3442 0 19.874 0 0 -57.4162  -0.00609337 0 0.024196 0 0 -0.00209344  0.0100688 0 0.101804 0 0 0.0189335  0 0 0 0 0 0  
168.609 3.01749 0.012832 -56.166 0 20 0 0 -57.2019  -56.1701 0 19.8803 0 0 -57.2193  -0.00642309 0 0.0236316 0 0 -0.00295234  0.0105376 0 0.0960546 0 0 0.0204248  0 0 0 0 0 0  
168.704 3.01864 0.0122026 -55.628 0 20 0 0 -56.787  -55.6372 0 19.8858 0 0 -56.8055  -0.00325866 0 0.0228913 0 0 -0.00124892  0.0124669 0 0.0912986 0 0 0.0197642  0 0 0 0 0 0  
168.798 3.01986 0.0125227 -55.2649 0 20 0 0 -56.5566  -55.2751 0 19.8833 0 0 -56.5751  -0.00407273 0 0.0234479 0 0 -0.00229021  0.014233 0 0.0932089 0 0 0.0208366  0 0 0 0 0 0  
168.892 3.02108 0.0140244 -54.9061 0 20 0 0 -56.2532  -54.9154 0 19.869 0 0 -56.2702  -0.00644664 0 0.0260179 0 0 -0.00383543  0.0157455 0 0.105006 0 0 0.0208139  0 0 0 0 0 0  
168.986 3.0224 0.0144799 -54.5826 0 20 0 0 -56.1046  -54.5887 0 19.8653 0 0 -56.1237  -0.00691104 0 0.0274821 0 0 -0.00366994  0.0130351 0 0.107204 0 0 0.0227717  0 0 0 0 0 0  
169.081 3.02372 0.0132651 -54.518 0 20 0 0 -55.568  -54.5295 0 19.8759 0 0 -55.5936  -0.00583446 0 0.0248305 0 0 -0.00460923  0.0173044 0 0.0992613 0 0 0.0301973  0 0 0 0 0 0  
169.175 3.02506 0.0157113 -54.4361 0 20 0 0 -55.0576  -54.4533 0 19.859 0 0 -55.0869  -0.00368201 0 0.0278004 0 0 -0.00433707  0.0208869 0 0.11319 0 0 0.0337033  0 0 0 0 0 0  
169.269 3.0265 0.0156244 -54.399 0 20 0 0 -54.6131  -54.418 0 19.8572 0 0 -54.6401  -0.00449785 0 0.027589 0 0 -0.00621459  0.023467 0 0.11523 0 0 0.0332755  0 0 0 0 0 0  
169.363 3.02798 0.0156994 -54.5936 0 20 0 0 -54.4336  -54.6082 0 19.8581 0 0 -54.4569  -0.00513415 0 0.0270802 0 0 -0.00825813  0.0197491 0 0.114853 0 0 0.0315804  0 0 0 0 0 0  
169.458 3.02961 0.0181444 -54.6958 0 20 0 0 -54.5135  -54.7101 0 19.8325 0 0 -54.5397  -0.00918322 0 0.0318239 0 0 -0.0111163  0.023425 0 0.135677 0 0 0.037363  0 0 0 0 0 0  
169.552 3.03125 0.0167773 -54.7989 0 20 0 0 -54.3431  -54.8119 0 19.8446 0 0 -54.3662  -0.00689919 0 0.0293719 0 0 -0.00995212  0.0199674 0 0.126023 0 0 0.0331422  0 0 0 0 0 0  
169.646 3.03283 0.0162994 -54.5311 0 20 0 0 -54.4042  -54.54 0 19.8504 0 0 -54.4255  -0.00816631 0 0.0278494 0 0 -0.00845575  0.0170506 0 0.121707 0 0 0.0297526  0 0 0 0 0 0  
169.74 3.03437 0.0159834 -54.2529 0 20 0 0 -54.5323  -54.2624 0 19.8551 0 0 -54.5511  -0.00736457 0 0.0274915 0 0 -0.00850949  0.0168974 0 0.117406 0 0 0.027299  0 0 0 0 0 0  
169.834 3.03587 0.0158562 -53.8638 0 20 0 0 -54.5098  -53.8724 0 19.8554 0 0 -54.527  -0.00917068 0 0.0275616 0 0 -0.0096671  0.0178284 0 0.117072 0 0 0.0269255  0 0 0 0 0 0  
169.929 3.03734 0.0160301 -53.5414 0 20 0 0 -54.7003  -53.5485 0 19.8535 0 0 -54.7198  -0.0106169 0 0.0285925 0 0 -0.0102215  0.0176553 0 0.117927 0 0 0.0296985  0 0 0 0 0 0  
170.023 3.03888 0.0172853 -53.3532 0 20 0 0 -54.9645  -53.3605 0 19.8428 0 0 -54.9854  -0.0115095 0 0.030857 0 0 -0.00977204  0.0188206 0 0.126299 0 0 0.0307198  0 0 0 0 0 0  
170.117 3.04047 0.0166029 -53.1504 0 20 0 0 -55.2433  -53.152 0 19.8467 0 0 -55.2627  -0.0135078 0 0.0305935 0 0 -0.00852035  0.0150942 0 0.122699 0 0 0.0279142  0 0 0 0 0 0  
170.211 3.042 0.0157197 -52.9023 0 20 0 0 -55.3419  -52.9058 0 19.8545 0 0 -55.3601  -0.0135938 0 0.0293174 0 0 -0.00868025  0.0170769 0 0.116219 0 0 0.026816  0 0 0 0 0 0  
170.306 3.0436 0.0173713 -52.2756 0 20 0 0 -55.0836  -52.2828 0 19.8346 0 0 -55.1051  -0.0155688 0 0.0329793 0 0 -0.0120486  0.0227825 0 0.132448 0 0 0.0335348  0 0 0 0 0 0  
170.4 3.04522 0.0182859 -51.4474 0 20 0 0 -54.6714  -51.4646 0 19.8209 0 0 -54.7009  -0.0157451 0 0.0347483 0 0 -0.0128504  0.0329314 0 0.144398 0 0 0.0423782  0 0 0 0 0 0  
170.494 3.04683 0.0166548 -51.0431 0 20 0 0 -54.0984  -51.0552 0 19.8383 0 0 -54.1208  -0.0137537 0 0.0318328 0 0 -0.0114861  0.025874 0 0.129886 0 0 0.0338758  0 0 0 0 0 0  
170.588 3.04858 0.0196667 -51.0255 0 20 0 0 -53.5368  -51.0443 0 19.8013 0 0 -53.5704  -0.0168266 0 0.0395222 0 0 -0.0120997  0.035671 0 0.159139 0 0 0.0456827  0 0 0 0 0 0  
170.683 3.05036 0.0185338 -50.8551 0 20 0 0 -53.3176  -50.872 0 19.8091 0 0 -53.3468  -0.0136613 0 0.0374093 0 0 -0.00930176  0.0306264 0 0.153442 0 0 0.0385671  0 0 0 0 0 0  
170.777 3.05211 0.0188519 -50.6194 0 20 0 0 -53.3098  -50.6358 0 19.8094 0 0 -53.3381  -0.0126805 0 0.0371102 0 0 -0.0104885  0.0290235 0 0.153519 0 0 0.0387369  0 0 0 0 0 0  
170.871 3.05382 0.0172738 -50.2345 0 20 0 0 -53.6073  -50.2426 0 19.8264 0 0 -53.6326  -0.0119929 0 0.0329133 0 0 -0.00990424  0.0200878 0 0.140689 0 0 0.0352391  0 0 0 0 0 0  
170.965 3.05541 0.0167818 -49.9663 0 20 0 0 -53.955  -49.976 0 19.8315 0 0 -53.9758  -0.0119341 0 0.0321477 0 0 -0.0101416  0.0217083 0 0.136334 0 0 0.0310137  0 0 0 0 0 0  
171.06 3.05688 0.0157629 -49.8585 0 20 0 0 -54.2019  -49.868 0 19.843 0 0 -54.2195  -0.0107098 0 0.0300657 0 0 -0.0100554  0.0202756 0 0.126919 0 0 0.0277247  0 0 0 0 0 0  
171.154 3.05835 0.015578 -49.9988 0 20 0 0 -54.3815  -50.01 0 19.846 0 0 -54.4019  -0.0129982 0 0.0293789 0 0 -0.00975069  0.0241941 0 0.124616 0 0 0.0301296  0 0 0 0 0 0  
171.248 3.05979 0.0162284 -50.1012 0 20 0 0 -54.4761  -50.111 0 19.8393 0 0 -54.494  -0.0132354 0 0.031388 0 0 -0.0116792  0.023083 0 0.129311 0 0 0.0295545  0 0 0 0 0 0  
171.342 3.06139 0.0173721 -49.9455 0 20 0 0 -54.0361  -49.9586 0 19.8239 0 0 -54.0571  -0.0136303 0 0.0336307 0 0 -0.00971302  0.0267011 0 0.142508 0 0 0.030724  0 0 0 0 0 0  
171.437 3.06298 0.0168934 -49.9766 0 20 0 0 -53.728  -49.9821 0 19.826 0 0 -53.7441  -0.012158 0 0.0319062 0 0 -0.00518822  0.017664 0 0.142045 0 0 0.0212689  0 0 0 0 0 0  
171.531 3.06459 0.0165047 -49.9974 0 20 0 0 -53.6189  -50.0037 0 19.8326 0 0 -53.6356  -0.0129594 0 0.0310969 0 0 -0.0054123  0.0191736 0 0.136284 0 0 0.0220733  0 0 0 0 0 0  
171.625 3.06618 0.0166382 -49.9976 0 20 0 0 -53.3265  -50.0054 0 19.8324 0 0 -53.3442  -0.0131215 0 0.0323364 0 0 -0.00744198  0.0209064 0 0.135268 0 0 0.0252119  0 0 0 0 0 0  
171.719 3.06772 0.0157153 -49.9053 0 20 0 0 -53.1268  -49.9062 0 19.8419 0 0 -53.1437  -0.0148785 0 0.0310336 0 0 -0.00687068  0.0157703 0 0.127049 0 0 0.0238361  0 0 0 0 0 0  
171.814 3.06917 0.0150905 -50.0329 0 20 0 0 -52.8647  -50.0407 0 19.8488 0 0 -52.884  -0.012965 0 0.0286894 0 0 -0.00831845  0.0207078 0 0.122474 0 0 0.0277016  0 0 0 0 0 0  
171.908 3.07059 0.0154453 -50.2035 0 20 0 0 -52.3965  -50.2134 0 19.8462 0 0 -52.4154  -0.00959514 0 0.029887 0 0 -0.00769544  0.0194656 0 0.12394 0 0 0.0265741  0 0 0 0 0 0  
172.002 3.07222 0.0170282 -50.2137 0 20 0 0 -52.2133  -50.2267 0 19.8272 0 0 -52.2357  -0.011766 0 0.0344313 0 0 -0.0112133  0.0247428 0 0.138336 0 0 0.0336717  0 0 0 0 0 0  
172.096 3.07385 0.0185657 -50.2479 0 20 0 0 -52.3071  -50.2607 0 19.8093 0 0 -52.3301  -0.0120042 0 0.037859 0 0 -0.0118824  0.0248286 0 0.152826 0 0 0.0348504  0 0 0 0 0 0  
172.191 3.07561 0.0182288 -49.9494 0 20 0 0 -51.5754  -49.9598 0 19.8088 0 0 -51.5979  -0.0143333 0 0.0377044 0 0 -0.0133266  0.0247341 0 0.153464 0 0 0.0357893  0 0 0 0 0 0  
172.285 3.07744 0.0187924 -49.6841 0 20 0 0 -51.1817  -49.6925 0 19.8005 0 0 -51.2027  -0.0165377 0 0.0389791 0 0 -0.0133242  0.0250027 0 0.160474 0 0 0.0343112  0 0 0 0 0 0  
172.379 3.07916 0.0182101 -49.4164 0 20 0 0 -50.7557  -49.4218 0 19.8065 0 0 -50.7743  -0.016147 0 0.0367467 0 0 -0.0110639  0.0215176 0 0.156764 0 0 0.0296649  0 0 0 0 0 0  
172.473 3.08085 0.0177754 -49.1324 0 20 0 0 -50.3738  -49.1433 0 19.8076 0 0 -50.3963  -0.0145671 0 0.0366115 0 0 -0.00975426  0.0254649 0 0.155835 0 0 0.0323222  0 0 0 0 0 0  
172.568 3.08264 0.0194232 -48.979 0 20 0 0 -50.084  -49.0013 0 19.786 0 0 -50.1232  -0.0110722 0 0.0413373 0 0 -0.00961191  0.0333364 0 0.172672 0 0 0.0487736  0 0 0 0 0 0  
172.662 3.08452 0.0203933 -48.7351 0 20 0 0 -50.1036  -48.7581 0 19.7823 0 0 -50.1509  -0.0130566 0 0.0435694 0 0 -0.00981153  0.0360562 0 0.174159 0 0 0.0570964  0 0 0 0 0 0  
172.756 3.08646 0.0210334 -48.757 0 20 0 0 -50.0965  -48.7754 0 19.7709 0 0 -50.1336  -0.0118763 0 0.0449291 0 0 -0.00431769  0.0302644 0 0.184215 0 0 0.0413618  0 0 0 0 0 0  
172.85 3.08855 0.0240632 -48.8109 0 20 0 0 -49.7811  -48.8437 0 19.739 0 0 -49.8318  -0.0131551 0 0.0480072 0 0 -0.00241098  0.0459387 0 0.21299 0 0 0.0530937  0 0 0 0 0 0  
172.945 3.09092 0.0253723 -48.8495 0 20 0 0 -49.5285  -48.8866 0 19.7297 0 0 -49.5817  -0.014919 0 0.04928 0 0 -0.000994388  0.0519691 0 0.221 0 0 0.054207  0 0 0 0 0 0  
173.039 3.09331 0.025648 -49.0001 0 20 0 0 -49.7566  -49.0354 0 19.7326 0 0 -49.8093  -0.0168597 0 0.0514004 0 0 -0.00161105  0.0521637 0 0.216036 0 0 0.0543067  0 0 0 0 0 0  
173.133 3.09565 0.0249957 -49.4622 0 20 0 0 -49.9069  -49.4982 0 19.7346 0 0 -49.9603  -0.0171657 0 0.0515911 0 0 -0.00456198  0.0532038 0 0.21381 0 0 0.0580024  0 0 0 0 0 0  
173.227 3.09804 0.0252834 -49.9053 0 20 0 0 -50.2869  -49.9392 0 19.7335 0 0 -50.3307  -0.0177733 0 0.0537213 0 0 -0.00783817  0.0516338 0 0.212816 0 0 0.0516527  0 0 0 0 0 0  
173.322 3.10046 0.0257439 -50.4174 0 20 0 0 -50.7041  -50.4504 0 19.7323 0 0 -50.746  -0.0183741 0 0.0526656 0 0 -0.00739292  0.0513879 0 0.215035 0 0 0.049277  0 0 0 0 0 0  
173.416 3.10285 0.0250752 -50.911 0 20 0 0 -51.1604  -50.9444 0 19.7431 0 0 -51.2006  -0.0195567 0 0.0509824 0 0 -0.0112255  0.0529739 0 0.205881 0 0 0.0514787  0 0 0 0 0 0  
173.51 3.10523 0.0252135 -51.1901 0 20 0 0 -51.4317  -51.2283 0 19.736 0 0 -51.4718  -0.0158872 0 0.0522967 0 0 -0.0111411  0.0540813 0 0.211716 0 0 0.0512216  0 0 0 0 0 0  
173.604 3.10756 0.0237446 -51.5101 0 20 0 0 -51.5798  -51.543 0 19.7513 0 0 -51.6142  -0.0189401 0 0.0485893 0 0 -0.0134388  0.0518354 0 0.200134 0 0 0.0478488  0 0 0 0 0 0  
173.699 3.10984 0.0237162 -51.7395 0 20 0 0 -51.9852  -51.7661 0 19.7492 0 0 -52.0191  -0.0217787 0 0.0484074 0 0 -0.0128181  0.0483774 0 0.202358 0 0 0.0467867  0 0 0 0 0 0  
173.793 3.11205 0.0232218 -51.8733 0 20 0 0 -52.2516  -51.9024 0 19.758 0 0 -52.2932  -0.0222236 0 0.0479047 0 0 -0.0115848  0.0513067 0 0.19412 0 0 0.0531393  0 0 0 0 0 0  
173.887 3.1142 0.0232137 -52.0071 0 20 0 0 -52.5882  -52.0289 0 19.7551 0 0 -52.6311  -0.0232888 0 0.0501608 0 0 -0.0104755  0.0450155 0 0.19473 0 0 0.0533305  0 0 0 0 0 0  
173.981 3.11628 0.0214651 -52.0201 0 20 0 0 -52.8441  -52.0302 0 19.7748 0 0 -52.8739  -0.0233362 0 0.0456772 0 0 -0.00854852  0.0334425 0 0.179514 0 0 0.0383276  0 0 0 0 0 0  
174.076 3.11827 0.0210332 -52.2111 0 20 0 0 -53.0879  -52.2215 0 19.7816 0 0 -53.1167  -0.02339 0 0.044674 0 0 -0.0105422  0.0338185 0 0.173687 0 0 0.0393428  0 0 0 0 0 0  
174.17 3.12024 0.0204849 -52.4036 0 20 0 0 -53.1321  -52.4142 0 19.7957 0 0 -53.1613  -0.0201924 0 0.0416997 0 0 -0.00958599  0.0308488 0 0.162625 0 0 0.0388241  0 0 0 0 0 0  
174.264 3.12216 0.0194139 -52.1713 0 20 0 0 -52.9305  -52.1845 0 19.8077 0 0 -52.9616  -0.0187297 0 0.0395542 0 0 -0.00994779  0.0318837 0 0.152792 0 0 0.0410107  0 0 0 0 0 0  
174.358 3.12399 0.019549 -51.6982 0 20 0 0 -52.7232  -51.7135 0 19.8106 0 0 -52.7473  -0.017866 0 0.0384444 0 0 -0.0111173  0.0331431 0 0.150948 0 0 0.0352317  0 0 0 0 0 0  
174.453 3.12588 0.0200464 -51.2565 0 20 0 0 -52.6518  -51.274 0 19.8102 0 0 -52.6785  -0.0180085 0 0.0379828 0 0 -0.0117582  0.0355078 0 0.151842 0 0 0.0384808  0 0 0 0 0 0  
174.547 3.12771 0.0189933 -51.0621 0 20 0 0 -52.6805  -51.0773 0 19.8227 0 0 -52.7034  -0.0178069 0 0.0351418 0 0 -0.0133345  0.0329535 0 0.142123 0 0 0.0362589  0 0 0 0 0 0  
174.641 3.12957 0.0195941 -50.7833 0 20 0 0 -52.5173  -50.8047 0 19.819 0 0 -52.5432  -0.0143373 0 0.0367133 0 0 -0.0131077  0.0357324 0 0.144335 0 0 0.0390239  0 0 0 0 0 0  
174.735 3.13137 0.0188085 -50.3065 0 20 0 0 -52.3104  -50.3268 0 19.8255 0 0 -52.3341  -0.0135689 0 0.0342726 0 0 -0.0128461  0.0339269 0 0.140273 0 0 0.0365204  0 0 0 0 0 0  
174.83 3.13315 0.0180032 -50.1562 0 20 0 0 -51.9577  -50.1744 0 19.8301 0 0 -51.98  -0.0132432 0 0.0322127 0 0 -0.00914773  0.0313825 0 0.137643 0 0 0.0315089  0 0 0 0 0 0  
174.924 3.13484 0.0170487 -49.9253 0 20 0 0 -51.646  -49.9442 0 19.8379 0 0 -51.6683  -0.0132427 0 0.0306681 0 0 -0.0092551  0.032204 0 0.131426 0 0 0.0315811  0 0 0 0 0 0  
175.018 3.13641 0.0157338 -49.7252 0 20 0 0 -51.2853  -49.7454 0 19.8493 0 0 -51.3109  -0.00927111 0 0.028359 0 0 -0.00495751  0.0294795 0 0.12235 0 0 0.0305725  0 0 0 0 0 0  
175.112 3.13795 0.0165052 -49.7704 0 20 0 0 -51.0909  -49.7896 0 19.8396 0 0 -51.1165  -0.00950487 0 0.0298288 0 0 -0.00683542  0.0287674 0 0.130613 0 0 0.0324769  0 0 0 0 0 0  
175.207 3.13945 0.0155861 -49.9028 0 20 0 0 -51.0276  -49.9246 0 19.8488 0 0 -51.0577  -0.00985257 0 0.0282071 0 0 -0.0046143  0.0316773 0 0.122994 0 0 0.0346921  0 0 0 0 0 0  
175.301 3.14094 0.0160609 -50.0546 0 20 0 0 -51.0168  -50.0755 0 19.8425 0 0 -51.0509  -0.0106782 0 0.0296854 0 0 -0.00225009  0.0315252 0 0.12783 0 0 0.0363382  0 0 0 0 0 0  
175.395 3.14245 0.0163084 -50.1565 0 20 0 0 -51.3144  -50.1748 0 19.8406 0 0 -51.348  -0.0106008 0 0.0299369 0 0 0.000113942  0.0288995 0 0.12947 0 0 0.0334813  0 0 0 0 0 0  
175.489 3.14395 0.0157707 -49.9716 0 20 0 0 -51.5585  -49.9908 0 19.8478 0 0 -51.5929  -0.00928454 0 0.0292745 0 0 -0.000646283  0.0285316 0 0.122881 0 0 0.0350267  0 0 0 0 0 0  
175.584 3.14545 0.0158644 -49.9428 0 20 0 0 -51.7419  -49.959 0 19.8463 0 0 -51.773  -0.0106275 0 0.0294726 0 0 -0.000879353  0.0268828 0 0.124189 0 0 0.0319958  0 0 0 0 0 0  
175.678 3.14701 0.0175565 -50.0809 0 20 0 0 -52.107  -50.1011 0 19.8306 0 0 -52.1449  -0.0119135 0 0.0321795 0 0 -0.00129316  0.0321316 0 0.137254 0 0 0.0392365  0 0 0 0 0 0  
175.772 3.14869 0.0185121 -50.4262 0 20 0 0 -52.7183  -50.4437 0 19.822 0 0 -52.7567  -0.0148912 0 0.0340099 0 0 -0.000628543  0.0323653 0 0.143988 0 0 0.0390204  0 0 0 0 0 0  
175.866 3.15047 0.0177347 -50.8175 0 20 0 0 -53.1463  -50.835 0 19.8281 0 0 -53.1887  -0.0161694 0 0.0327581 0 0 -0.00013589  0.0336815 0 0.139122 0 0 0.0425038  0 0 0 0 0 0  
175.961 3.15218 0.0172422 -50.6737 0 20 0 0 -53.3388  -50.6957 0 19.8357 0 0 -53.3814  -0.0140823 0 0.0301371 0 0 -0.0016283  0.0360624 0 0.134172 0 0 0.044186  0 0 0 0 0 0  
176.055 3.15385 0.0186363 -50.7794 0 20 0 0 -53.4784  -50.8025 0 19.8182 0 0 -53.5292  -0.0164849 0 0.0324721 0 0 -0.00504986  0.0395647 0 0.149309 0 0 0.0558005  0 0 0 0 0 0  
176.149 3.1555 0.0166865 -51.0767 0 20 0 0 -53.7356  -51.1 0 19.835 0 0 -53.7786  -0.0142353 0 0.0295934 0 0 -0.00488445  0.0375235 0 0.135383 0 0 0.047821  0 0 0 0 0 0  
176.243 3.15706 0.0170494 -51.0583 0 20 0 0 -53.8571  -51.0808 0 19.8306 0 0 -53.9052  -0.0165718 0 0.0307822 0 0 -0.00404108  0.0390777 0 0.138636 0 0 0.0521417  0 0 0 0 0 0  
176.338 3.15865 0.0167391 -51.2385 0 20 0 0 -53.8545  -51.2633 0 19.8312 0 0 -53.9012  -0.0148164 0 0.0304999 0 0 -0.00274572  0.0395517 0 0.138331 0 0 0.0494548  0 0 0 0 0 0  
176.432 3.1602 0.0163792 -51.3687 0 20 0 0 -54.2024  -51.3934 0 19.8364 0 0 -54.2513  -0.0135976 0 0.0294525 0 0 -0.0018595  0.0382482 0 0.134184 0 0 0.0507349  0 0 0 0 0 0  
176.526 3.16171 0.0155323 -51.6358 0 20 0 0 -54.6221  -51.6554 0 19.8457 0 0 -54.6648  -0.0130341 0 0.0286919 0 0 -0.00184497  0.0326074 0 0.125595 0 0 0.0445755  0 0 0 0 0 0  
176.62 3.16321 0.0157998 -51.7718 0 20 0 0 -54.9096  -51.787 0 19.8454 0 0 -54.9517  -0.0111222 0 0.0284219 0 0 0.00212052  0.0263375 0 0.126162 0 0 0.0400274  0 0 0 0 0 0  
176.715 3.16472 0.0158079 -51.9261 0 20 0 0 -55.298  -51.9409 0 19.8477 0 0 -55.3392  -0.012416 0 0.0279445 0 0 0.00194176  0.0272834 0 0.124355 0 0 0.0392444  0 0 0 0 0 0  
176.809 3.16621 0.0153566 -52.1881 0 20 0 0 -55.5857  -52.2032 0 19.8516 0 0 -55.6271  -0.0118842 0 0.0266511 0 0 0.00312646  0.0269987 0 0.121713 0 0 0.0383374  0 0 0 0 0 0  
176.903 3.16765 0.0149745 -52.2039 0 20 0 0 -55.8703  -52.2149 0 19.8578 0 0 -55.9084  -0.0122204 0 0.0262589 0 0 0.00244895  0.0231978 0 0.115899 0 0 0.0356622  0 0 0 0 0 0  
176.997 3.16909 0.0151447 -52.167 0 20 0 0 -55.9578  -52.1804 0 19.8556 0 0 -55.9976  -0.0137658 0 0.0263122 0 0 0.000430295  0.0272313 0 0.118129 0 0 0.0393827  0 0 0 0 0 0  
177.092 3.17054 0.0148501 -52.2616 0 20 0 0 -56.0927  -52.2737 0 19.8571 0 0 -56.1323  -0.0149436 0 0.0260405 0 0 -0.000741735  0.0270156 0 0.116817 0 0 0.0403643  0 0 0 0 0 0  
177.186 3.17199 0.0158591 -52.4389 0 20 0 0 -55.8528  -52.4549 0 19.8478 0 0 -55.8973  -0.0149107 0 0.0273671 0 0 -0.000882977  0.0308604 0 0.124822 0 0 0.0453833  0 0 0 0 0 0  
177.28 3.17348 0.0161449 -51.9221 0 20 0 0 -55.6472  -51.94 0 19.846 0 0 -55.6975  -0.0148604 0 0.0266087 0 0 -0.000514081  0.0326765 0 0.127439 0 0 0.0507446  0 0 0 0 0 0  
177.374 3.17502 0.016582 -51.6463 0 20 0 0 -55.1891  -51.6621 0 19.8449 0 0 -55.2396  -0.0128279 0 0.0285154 0 0 0.00249451  0.0286352 0 0.126535 0 0 0.0479992  0 0 0 0 0 0  
177.469 3.17662 0.0173898 -51.6703 0 20 0 0 -54.8131  -51.6837 0 19.839 0 0 -54.8612  -0.0145964 0 0.0302132 0 0 0.000164756  0.0279811 0 0.130761 0 0 0.0479757  0 0 0 0 0 0  
177.563 3.17823 0.0167686 -51.7631 0 20 0 0 -54.6785  -51.7728 0 19.8453 0 0 -54.721  -0.0147825 0 0.0293779 0 0 0.000534671  0.0244912 0 0.125318 0 0 0.0419015  0 0 0 0 0 0  
177.657 3.17983 0.0164466 -51.9499 0 20 0 0 -54.5671  -51.9575 0 19.8484 0 0 -54.6048  -0.0150258 0 0.0293313 0 0 7.69441e-05  0.0225904 0 0.122221 0 0 0.0376338  0 0 0 0 0 0  
177.751 3.18136 0.015777 -52.1597 0 20 0 0 -54.3772  -52.1705 0 19.8563 0 0 -54.4138  -0.0141996 0 0.0281341 0 0 -0.00100751  0.0250393 0 0.115573 0 0 0.0375484  0 0 0 0 0 0  
177.846 3.18287 0.016185 -52.4518 0 20 0 0 -54.4096  -52.463 0 19.8528 0 0 -54.4457  -0.0135192 0 0.0278832 0 0 -0.00287228  0.0246532 0 0.119281 0 0 0.0389908  0 0 0 0 0 0  
177.94 3.18432 0.0150121 -52.7392 0 20 0 0 -54.369  -52.7528 0 19.868 0 0 -54.4011  -0.0119811 0 0.0252025 0 0 -0.00280297  0.0256008 0 0.106794 0 0 0.0348822  0 0 0 0 0 0  
178.034 3.18574 0.0145942 -53.119 0 20 0 0 -54.3011  -53.1331 0 19.8745 0 0 -54.3305  -0.010522 0 0.0244344 0 0 -0.00208301  0.0246558 0 0.101072 0 0 0.0315644  0 0 0 0 0 0  
178.128 3.18712 0.0150729 -53.3328 0 20 0 0 -54.2096  -53.3485 0 19.8654 0 0 -54.2412  -0.0119443 0 0.0256654 0 0 -0.00369023  0.0275962 0 0.108886 0 0 0.0352378  0 0 0 0 0 0  
178.223 3.18856 0.0159562 -53.3705 0 20 0 0 -53.7286  -53.3905 0 19.8587 0 0 -53.7648  -0.0118236 0 0.026353 0 0 -0.00380452  0.0318661 0 0.114972 0 0 0.0400373  0 0 0 0 0 0  
178.317 3.18996 0.0149419 -53.2305 0 20 0 0 -53.273  -53.2494 0 19.8628 0 0 -53.303  -0.010778 0 0.0250888 0 0 -0.00334466  0.0296865 0 0.112091 0 0 0.0333566  0 0 0 0 0 0  
178.411 3.19137 0.0145677 -53.0329 0 20 0 0 -52.9881  -53.0511 0 19.8673 0 0 -53.0144  -0.00889443 0 0.0254418 0 0 -0.00084943  0.0270418 0 0.107274 0 0 0.027125  0 0 0 0 0 0  
178.505 3.19275 0.0147114 -53.0233 0 20 0 0 -52.7109  -53.0402 0 19.8679 0 0 -52.7394  -0.00952527 0 0.0261801 0 0 -0.00085793  0.0263943 0 0.10594 0 0 0.0293303  0 0 0 0 0 0  
178.6 3.19423 0.0158317 -53.0729 0 20 0 0 -52.5594  -53.0876 0 19.8564 0 0 -52.5891  -0.0107321 0 0.0288995 0 0 -0.00227917  0.0254151 0 0.114738 0 0 0.031994  0 0 0 0 0 0  
178.694 3.19576 0.0155805 -53.0589 0 20 0 0 -52.3647  -53.0764 0 19.8531 0 0 -52.3991  -0.0100446 0 0.0293302 0 0 -0.00130541  0.0274708 0 0.117576 0 0 0.0356446  0 0 0 0 0 0  
178.788 3.19729 0.0179459 -52.7812 0 20 0 0 -51.7099  -52.7936 0 19.8362 0 0 -51.743  -0.0120521 0 0.0339369 0 0 -0.00249025  0.0244658 0 0.129873 0 0 0.0355977  0 0 0 0 0 0  
178.882 3.19901 0.0176043 -52.6763 0 20 0 0 -51.6135  -52.6885 0 19.8347 0 0 -51.647  -0.0120365 0 0.0339969 0 0 -0.0035917  0.0242526 0 0.131308 0 0 0.0371462  0 0 0 0 0 0  
178.977 3.20068 0.0172988 -52.7323 0 20 0 0 -51.1402  -52.7444 0 19.8378 0 0 -51.1749  -0.011929 0 0.0332006 0 0 -0.00260982  0.0239792 0 0.129 0 0 0.0373284  0 0 0 0 0 0  
